feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,target
37.454011884736246,3.142918568673425,64.20316461542878,5.16817211686077,10.31238688359326,69.81617140197451,16.893506307216455,53.258943255158584,70.72386343133986,20.78862551460273,18.513292883861965,5.784267656339637,75.82631959290225,3.1586144825642037,16.704190790094987,51.908178513621806,19.18673247187429,96.582216115322,95.65013982994802,55.42265141320166,26.170568373590598,91.50900684070432,97.68003285106593,80.25856795798128,34.060416658129164,82.7518922106303,62.95576968917366,52.129604765413895,79.25951162883833,12.786680122241755,67.2702994208898,9.26254830513672,55.33711897497719,43.34722327556344,6.725591396736785,28.651954892712293,14.122354337314945,61.146361122566084,29.63576135132884,43.13017063410146,57.19958782835928,63.1375326048251,84.99593305032053,8.061540516960175,12.328377929894685,59.92992870063887,19.86316138618691,24.99728908688297,12.384602670581746,0.6047043183978418,39.363552027744205,44.907851413487585,30.44904243540304,78.35015025879089,24.399530235247223,281.9275973443042
95.07143064099162,63.64104112637804,8.413996499504883,53.1354631568148,90.25529066795667,53.60963663441204,27.85903390319586,5.182353682242691,15.253904291426135,2.6532203873819715,54.190094737835814,96.91026301408114,2.458691645880151,93.62122462436898,16.761921628831765,47.9181877629731,32.33715621155208,43.2497878330132,73.75083594590069,0.5229613542912737,24.697879907199983,53.302886724614,11.072059332631568,57.204864336930086,7.171188884765101,76.45277946547176,5.4332034822903825,97.60138232792136,90.78987937796194,76.55467505158609,79.66813971913723,74.83843496762313,50.313247255154,99.71823539029504,9.491793682166971,80.26403123529296,57.08774168394763,67.84999682926379,93.8315728651316,37.904048538303506,80.54323292999864,42.63983568016225,19.624571670616564,93.95685890251657,51.85616886657339,51.37078552153048,78.33872199958384,7.336406745960266,7.053563759295656,48.38602188643114,47.34356593750214,57.761308063713365,98.29468795547008,1.0513224541653488,96.6734227535108,436.18287918882555
73.1993941811405,31.435598107632668,16.162871409461378,54.06351216101065,50.525237244785714,30.952761628632775,17.70104842767468,33.660427819392055,57.62883601668132,18.143543508979732,87.29458358764083,88.37858849634257,2.2123551528997254,5.1971283651472415,3.667142693354297,2.5642065806435688,22.6656402226988,31.181613308525957,35.32514085020642,76.09907600280938,90.62545805210367,15.7954822835348,42.25484283119446,51.26677259564164,40.9628894895232,57.352895145557326,74.86452341262,12.555021476265338,94.37015928202209,0.0011634755366141114,25.046789879249896,91.45486638485589,19.38630679368927,55.905928494660216,99.88926120332906,99.72378999036027,18.52703553833237,31.754970025758844,81.87402294840508,91.50607325172224,76.01609297901591,54.814520272802206,12.55497898984771,75.51336174451959,24.58474424934003,28.818452595952948,90.92526944369924,66.31462489752089,90.94295036858765,12.324745813255145,85.45473932021804,57.090705375214476,64.27774134799279,76.1889894377484,95.81381198044961,487.3335826406292
59.86584841970366,50.85706911647028,89.85541885270793,63.742990149820656,82.64574661077417,81.37950197069486,8.87025337570556,13.441467693897424,60.67150463828559,58.304156096969216,73.22248864095612,92.77522831952129,32.36102191495412,54.12963353010704,73.64020150656405,34.12478276261564,35.49963058319373,50.61418628402441,29.65355812876552,3.531135494023907,24.95461998495061,69.58991181688025,4.202467517140529,29.348882320812166,31.12174950633936,95.60471436119332,31.758679526111667,1.6947664889580993,96.01356044054472,41.65658284822922,62.48740996069989,43.402097270875885,85.88167711681547,32.11621526359535,32.663924942591095,3.0026005329392813,27.86430631150364,84.81092350156301,98.3567206513663,25.11692675484013,15.389990469377368,17.464718589632955,96.34799474743275,58.66239182836627,35.81397165291445,0.6464357789710551,37.02321856845767,59.53663701568727,19.01287663187057,30.767908947794854,34.00043860598922,33.242669217436514,71.76761577934995,89.33044937881228,24.76316430714387,523.4139995395417
15.601864044243651,90.7566473926093,60.642905965958995,72.60913337226616,32.00496010306117,68.47311725538793,12.06358711006008,6.337497047276774,42.4130671302386,42.1424550592498,80.65611478614497,99.49078226464353,48.864319040466576,70.90605194509165,66.38045276218051,38.019561878585705,6.942384274609337,43.95116886329101,34.97032297458495,74.57337827312321,27.1949726128631,79.32613504382545,73.99041207669303,93.17537194328163,67.71206397350093,20.04745155284028,0.013469300448532007,77.0158211757096,52.14596387214719,52.251018108558846,57.17459831437487,25.871164215544095,67.69407829968374,22.011132590475313,74.81839120488463,89.73658657909318,21.87098003235832,94.71614629002478,25.967083895041398,84.42123252861431,14.92494697414739,29.593202943661613,10.80445593764071,82.84386709389908,98.95053333843225,49.623922190081394,75.12789243737669,41.514565399274574,82.12501545597043,92.60595598182655,86.96496848121713,31.55331806631355,97.66176373150091,43.28399210571723,34.80519554773205,433.16693435101814
15.599452033620265,24.929222914887493,0.9197051616629648,97.58520794625346,89.55232284962005,16.26169393448913,46.077876803272574,98.99602323899452,73.64442356247228,89.26717110769748,65.87833667107174,17.38952492194873,77.04074178077931,87.09691237460856,47.46308757498139,39.88227808969005,51.90597909082704,10.566468426174392,77.46535311811819,20.24805601652374,75.93982624179637,31.67616770675267,91.80765521991506,39.70150412371917,60.57792494526903,10.92642103096214,51.11291392372298,80.71555373648826,97.73079079915037,5.4634420000972295,83.28303767882711,43.44033190066098,83.79083748518036,35.05205342861618,80.66650530268164,62.26305335986581,18.28377798688171,88.48551176960044,96.9723632797977,48.40205725094041,26.817436774491334,66.38244748527251,47.84910701071892,8.01867568121133,68.43142489253448,28.56259885622431,89.69952893644111,42.2192233880678,54.46308711071358,16.169455327398687,8.813443097669149,10.662361893659789,37.72017824576387,53.554247309779825,89.55557408738851,569.5004568045252
5.8083612168199465,41.038292303562976,10.147154286603211,51.630034830119534,38.92016787341631,91.09271844938425,20.63337184057925,32.235384497472296,93.43670147690149,81.7443561738441,69.22765645178525,39.62420189026587,68.32953766065052,71.40869321324278,84.41704489691972,58.017236922733225,6.76125635922149,64.08263146902063,66.13706110704143,95.80734801193802,44.973984245054,85.7179256998753,28.003732955048942,8.70927667957715,36.459372819754,85.39619669554222,4.6851908527603126,12.020722912057625,75.73102071344388,97.30781629723329,90.60870604812605,72.3447817850001,85.87642793494722,37.25332737595508,85.80232710072292,97.33826191648211,82.5710951560667,73.90669759393725,43.12338697915579,51.40954425512597,36.10747263410372,96.53027236303998,58.55637287933019,47.68388777331244,94.89806670470014,73.46083007105351,84.61242105302316,78.50639210464311,7.78565196087696,96.58323197183326,77.67984372086308,36.67983206462684,80.1840168452806,47.698339261765376,96.66222208961075,562.5883831969591
86.61761457749351,75.55511385430486,66.35017691080559,32.2956472941246,1.083765148029836,82.2537242923169,36.42698610480755,80.98744458546349,92.55685129067763,34.1817351697876,84.91956515653193,75.82384757040913,44.590270637674834,80.17280830697918,80.56701529500532,53.360254672687844,80.03565078223616,21.60381825095996,18.519556786746794,36.79407513020845,77.67105569551812,90.61432547657664,85.83416767991208,61.70665161178013,21.78925542549901,43.91498166337483,27.616955782089946,26.55828329586061,16.16714362369619,22.612533124967193,1.2156771477386807,0.9054161580370979,74.83558536657398,6.8713677723960975,99.76282974021565,46.50095175264276,28.570756766089033,27.746467972495402,34.751879531375465,30.8468281489484,40.84555814084826,5.04167736022092,54.137442090743825,63.00931268616634,14.255655503311559,2.394626527048349,18.28133885392259,19.571264009964906,95.54481914380675,20.579437698942172,84.75476330547363,9.949466887296465,43.45309633044954,38.920861862343884,44.3439102836044,524.6897128690149
60.11150117432088,22.879816549162246,0.5061583846218687,79.51861947687037,90.53819764192636,94.9799913291924,50.34172708548569,25.464065476376383,45.08393714041321,25.94234334312925,24.966800885918595,69.60206180537922,27.362666628166586,33.94501925428061,58.535436439675216,60.79050927934446,23.3712081910433,61.95879548978296,17.410933533408436,32.69316163380791,6.536615756438524,27.690448737780894,29.221823046189776,11.38383934766014,98.80359661555919,84.69688542070605,70.69764874557161,1.755236336662891,47.690010646797,30.419871963628086,67.40199190587927,58.945398948469716,43.92106012497173,36.95741994267732,24.149648525686786,84.73879305713737,92.71237818644494,28.161604210563173,5.034952696935324,57.30422006190157,67.96972168333453,89.03843208552661,8.603215703294321,82.86529061182893,38.21394748325693,58.482781130579085,95.62918815133614,82.02533189448897,24.696116699189254,74.15661084668295,18.181765283733874,76.65959447120517,86.95336718149798,88.74245353703603,32.099704564089784,536.99889308376
70.80725777960456,7.697990982879299,16.080805141749867,27.083225126207424,9.128667678613356,72.571950838836,69.03948286293652,68.15027222239293,11.323804584075525,37.96924081672669,48.942496364314046,15.389590633985506,99.71245001577111,81.48251137465122,86.82712805132586,76.48832615421283,54.00119146045106,65.02010923981534,9.839564971339732,14.888805033244468,48.75711936733843,98.3521472715222,91.07701616439152,34.52231428016921,45.40016211961149,89.30902051954149,6.268962162186586,29.33086107805647,71.8331175372004,30.39425122550273,5.1835799119729025,61.329168488737906,61.054675501542455,46.423851973922496,4.035082685969971,6.239406859827723,96.99265253451908,96.3360320446038,5.276525785960262,32.52111962762113,5.66804321658354,57.68812013112085,5.702691400361937,78.34695600492677,55.47318032823543,94.14742375060654,37.66764404294625,64.87471138950181,85.96453453526065,54.66772648973117,43.03465323722004,96.62742977481858,18.06575413113032,89.39335106699905,52.6094013251542,391.3249239619398
2.0584494295802447,28.9751452913768,54.87337893665861,43.89714207056361,31.93136375904149,61.34151959357899,3.9312139841098936,76.02278598896865,98.48411989623345,59.02949425148078,22.120944181960223,81.58331249906178,42.6181302235973,8.011484638467515,20.584121003676824,81.29857387160935,88.00790875614582,15.20248531286481,66.03027197013381,30.560421549021488,3.3613600183282633,14.071152804875842,75.3961903596784,50.74119387178089,68.82742357802371,6.245759361907144,83.93384923560023,77.31418739186715,24.734031581908333,23.04166621173499,54.88586650773559,63.76882468959355,16.036540611974313,72.27377522388046,41.1191517994586,33.527905007829574,57.126046993709735,1.0284495935692028,69.20112559466547,3.926941424165231,3.4672704226066386,56.39195667556237,10.548342746103568,27.706924971339962,7.675806188873802,17.440926711149952,33.92406611738363,41.89697737795244,16.88100057845642,88.44787275967592,16.54997746636556,97.00744566667069,94.76861770642796,33.581636464153455,68.77692063657348,363.7246278123886
96.99098521619943,16.122128725400444,69.18951976926932,7.845638134226595,95.0061967050805,41.82430362906189,79.94103989090426,59.56387406078443,83.88980864459342,26.806364082287626,98.7668007996647,22.444057183666068,45.13870243296755,89.48166560605276,11.191961939772789,71.81230762264944,65.08773690471942,6.134962711066816,76.43726622217359,87.66507618282006,6.265320345535452,20.201566840248997,80.49067768414386,87.42225246851758,14.055296757836079,88.34647629860606,0.3819922658583108,51.79605277125789,64.06151835488873,0.1473822086311416,28.76327290436782,24.202207998087722,67.36454174749078,65.6729484721608,13.008066982894695,6.701653775120997,14.30011226657264,71.60499732421445,45.79289944340279,27.199860534435604,39.191056294390904,50.027853520776034,58.55876838726125,94.08801695592042,0.41874436279578653,47.16494907505954,6.2431327277780335,45.80286165838686,85.39428821418528,55.399325550313094,70.66041289942177,86.50710993753938,21.877170841087967,61.5069754014698,27.34745153749798,727.1807146828112
83.24426408004217,92.96976523425731,65.19612595026005,2.535074341545751,95.06071469375561,93.27284833540132,62.79003894909078,47.15761885501584,12.466268120326685,62.4148907849134,94.40593396866133,22.38176148226231,16.362382119166917,54.75923761537362,26.974961151698963,95.55236959549347,53.29577865513353,78.07615860684398,26.5046428325004,99.63343376272474,90.64374533444109,18.422483923802613,1.80065556004545,49.35465803401187,48.55896996593978,44.831905536942216,24.682386920190226,34.80955931682881,66.66004790466192,72.93447940879963,30.67765995221412,71.40527233781268,17.925325573928074,70.87656552291543,2.2425889162055124,97.53431334790706,37.45482433795813,70.62461625552622,22.65216260361057,0.6379043406590679,69.71636921379805,6.9394085904183385,54.43448876343211,12.434584143087035,67.04343337969175,9.142199181713817,48.6173654104883,25.66472071860958,1.3228812905293985,53.45592191563087,53.534776806165674,60.07921493396191,32.622050698093155,92.69075621458641,73.64731746190728,830.0286303568308
21.233911067827616,80.8120379564417,22.42693094605598,96.26484146779251,57.34378881232861,86.60638895004084,8.17590319488719,41.18409141472685,92.08418826173724,40.941165219124045,3.94268113685059,53.69744228934136,79.48095487499293,81.72977699624937,5.708685608931486,1.823258267636163,32.43337531153756,45.98004237693202,2.094496103091281,36.83095305068483,13.924537111759516,89.39897100078704,96.2810357074026,70.22587660316643,2.7536719869465487,51.04324890042322,74.09040561520715,37.17392949063303,16.26997438085659,96.68454997992853,35.29585034523566,9.13914863317764,69.39495905101568,0.8363681876857099,36.04268271414861,81.69739072718367,79.7732263348214,62.26895409497975,61.39703063252326,97.83547870568566,19.343534295648258,8.987685173616066,23.374079203674427,87.51336186211522,64.18195168014353,62.56819122613526,10.90136156409287,75.21143326969748,51.178045656948065,19.54580003683999,63.5323346708321,70.086569724388,75.61922341067805,96.20584989413516,5.165735711464103,353.33685198727585
18.182496720710063,63.34037565104234,71.2179221347536,83.59801205122058,63.183721216979926,4.521867010618941,87.35786241067773,34.88682665429953,86.98963620621282,55.204718085198024,70.55751725156884,59.293993484170315,69.36822257814886,45.23182845183001,53.1169528001032,19.57779856835461,33.300191305819794,5.816379550547579,8.217166747642734,44.861063095454256,53.24206822752171,65.42925523249619,72.66709920703232,99.28168389990704,50.545511791044994,62.659251109321026,31.627014972930677,0.1353625715468154,56.50853124527563,22.429348328504506,62.12924490496101,19.92703364668008,22.959816075396866,21.766739958053606,78.37382510752364,85.25474212459704,36.739072869707044,99.01088460868658,25.285811825011116,96.57472098197475,64.15044812562518,60.09120056590861,63.777414184559156,97.09402496046185,41.07888099996118,55.05316805962256,24.853982092742598,51.287474230526776,76.94425794215569,16.62293620516587,19.648696695621116,28.520580268041407,39.37551415654067,50.895904042204755,4.929449276441645,534.8117008436287
18.34045098534338,87.14605901877177,23.724908749680008,69.59742060936979,44.84455219783198,2.6366974497252005,92.08724005318132,92.95291442478259,51.88380571260721,43.61265291353167,92.52483174156659,58.00862078378112,22.07696127887604,64.35776951965249,93.66056922949615,0.756287497814212,66.94869551981901,99.48663171697672,96.78600348450304,72.2070938202737,41.10956026007065,15.210428322227287,30.47510953861333,13.148911989798162,96.40174071177023,92.63826067300867,10.189238806601352,29.98005275652359,77.16269109786077,66.30471918034225,33.40499656687692,87.74700466544819,11.755130015021997,66.16842883998565,56.61806912250709,93.79652314338942,8.701721830278874,31.187943576372522,57.76317543444226,39.5155297472305,25.982813794029948,34.09585714355583,82.00675020556494,17.715352322262557,48.96440760320326,40.736552421283236,31.694262176728138,32.08545427498436,93.47955174927833,91.64891511155142,21.17458620524195,63.077042017262066,60.82113767664467,45.28248052843268,38.628770514554525,585.0478702513835
30.42422429595377,80.36720768991145,32.539969815926774,40.89529444142699,29.321077169806454,37.64633668780496,6.107795985486375,83.06194077877291,59.127543574492925,29.44657595419177,18.057534512733355,9.148683739775487,8.238104561584269,52.640266093611324,3.9343540668509647,64.7474714154603,99.41393612211675,5.778056099636664,29.544477747742025,88.61957804650746,34.73433262588427,44.032341836834895,82.9394664858847,27.47315255195195,38.420671298580025,1.911609442976403,36.02339188004279,64.64587416379305,49.88956645359419,74.18963269587151,73.26990505902803,73.87231507265663,16.52844901429574,48.398936817974715,31.277798921035405,8.510348611978536,55.678491092818795,33.997186379324816,35.92087469826903,72.8370854339646,88.60861088135164,91.72680665776807,4.157895984659376,72.20660642037853,41.54430005920896,52.13770214737412,80.8826323491684,59.60501157609502,90.92021362064871,32.78381988500341,4.149732550990636,45.56495494398774,44.45735010694285,27.869431592852578,35.34731920607206,421.5784083782255
52.475643163223786,18.657005888603585,74.64914051180241,17.329432007084577,32.8664545369916,81.0553330781833,27.687764814720374,96.50269106665125,39.90027038701302,94.84533069621567,56.79452305526295,87.74608626303804,68.0499302074713,73.15895217553319,12.21099140100268,89.8030548949987,66.18391898493786,69.50352288585532,76.92231478381336,59.304433418678414,89.98333456872724,61.529802506980204,28.152119841492997,39.45760755976464,3.8996012574911587,47.68434683178171,27.039328638452552,97.41944438163571,1.2103116776107425,84.84253790905247,40.45273855738697,1.3745554011345251,0.1992135219070268,0.5313475668345946,65.43420054927196,38.55975925133334,84.51208514960348,7.893940294655555,82.3552226611819,34.580609841042495,89.56899442666165,40.659053735947225,49.81299435480424,4.028551877799846,2.4005044844888856,89.65746584690102,87.54886503958966,99.5734452051323,81.96248695476449,37.20822549628959,32.20675351957297,48.20173397769325,74.23699370897819,95.887187319041,31.56332153671523,589.5485257196573
43.194501864211574,89.25589984899777,64.96328990472146,15.643704267108605,67.25184560770384,98.72761293149445,80.62012797930613,12.429722348554472,5.476163882203133,76.36057941597608,91.54882975880419,26.560004258870606,65.45112142811352,8.162998203058958,45.21990282834353,24.34822965762993,55.77834173700249,98.36789252634136,62.46635688542638,39.15256981778293,2.18233967754895,8.34640849893833,87.2753839566128,42.18281785388314,3.095579091934353,68.77220424305607,84.27119021605549,84.70608269838995,0.9038469079292177,42.262919701360914,6.835320030995861,24.83762603698002,71.87396178535302,80.44946424318223,23.20181803088107,7.103488904400212,79.59263871435024,44.27981365437375,82.06961607667793,67.1093157085976,29.72872042813265,14.328145870264109,68.93104121026903,40.542282513915495,33.537160621746246,19.629430231106703,30.246631746146967,43.52622796565539,88.8191349661304,75.98236584283885,55.97446613336749,75.7776560375158,22.833125236861086,14.281430447286736,49.101976266891,633.3584630391595
29.122914019804192,53.93422419156507,84.9223410494178,25.024289816459532,75.237452943768,15.041689110352818,74.82596903836584,73.08674752036443,33.519724164590095,14.011317576645254,3.394597858579884,12.951492128280417,27.32595269982093,6.03520839905638,93.38750175279048,92.70345447963066,73.06505102392461,23.918010421592562,38.19396396528959,41.262184084862376,66.37896861755891,88.24163684073388,11.258039041193701,41.102107526554576,38.798675994686946,72.27069576982285,31.334791758514314,2.3594964645529126,35.702934397001215,30.293090564042924,78.37598424841073,21.440648299316457,73.24010490583791,77.28095732903374,1.4381446072085025,21.07931015500286,17.512314013035322,26.10485262348481,47.73503981224013,80.54300430459791,22.99937539632405,71.4718833502036,25.23119270696871,51.6283299197674,17.708225539728982,2.2564511705347234,85.86981212445738,92.06914007786196,19.92196858370765,33.882348242280734,85.79349139973289,28.191835559725163,5.8457987236877,57.9829576047725,32.07335823115712,535.4505699337421
61.18528947223795,80.74401551640625,65.76128923003434,54.92266647061205,79.15790437258485,59.41307153521351,18.45210193563773,93.83404568210378,80.28534485980114,86.84679758979128,69.742026724684,88.87480798689772,95.08635622504103,24.710323401014644,31.61561049767505,6.026739028956085,46.52056122837182,14.224936868719617,20.56872621955551,69.56181464968068,96.33944342135504,80.36035354415351,70.36859774607957,90.76110025565549,16.002493646319405,69.2532431537108,78.89324717760073,89.85606046748393,92.6194068431782,32.52951340230311,28.5758324592706,27.080632803697256,51.493334991325945,54.841916299356264,76.43533864364274,22.936577703767234,67.27646144124667,34.338670217764424,35.08191093350156,94.67562446922408,41.13039720662313,29.335342144100984,30.77709052931491,58.064522590963406,9.842418910136875,86.16648846991009,85.72309373697911,34.50168399245661,28.418429571172876,95.20624466390028,66.69274474586807,31.803961169451988,29.992939747306625,28.255026751863888,19.225791846809194,730.0727959538671
13.949386065204184,89.60912999234932,56.830860333547164,71.45959227000624,78.96181427945538,38.08908566310215,20.93493233367103,18.123306616566015,0.4632023004602859,48.743119824951364,29.734900737255078,95.56514982297534,15.105789178090024,15.954468011318834,50.723480868839246,93.44360268055144,6.0142342600785215,12.138493942242889,12.138641815940643,0.32182636042786816,56.016818346184195,50.52067735766382,54.069847664491036,71.40326444668564,2.335209632818591,13.443512940812186,89.18721448107347,78.3198413298626,22.867677960360876,71.26213330985128,43.276687959926264,24.755977027988642,16.13628010553837,6.646332577627212,62.374308486400906,46.91072110475787,22.05042634356471,83.45717902556277,36.25597965590946,40.0212275849672,24.05315851801487,52.54703073558932,61.36379029893838,93.59372482485595,95.67204338893498,57.71170823879065,76.46509503848735,5.4732706924985886,28.89685249210585,73.79277689988002,43.53963233997514,92.46417911286366,47.43086648684303,27.90082903477966,30.946954908860093,514.6085552866108
29.214464853521815,31.800347497186387,9.367476782809248,66.01973767177313,9.120610304869036,96.99143978146031,37.0472102791382,6.6496267366777495,33.34991716911442,89.45522268940914,92.43961953765304,86.21276172654507,43.23348010426019,87.17835665922017,4.15728590503921,35.16226872396344,56.22968158779098,30.327514756759555,61.50129680388666,61.95893374598407,93.68224620330918,96.71266152591704,9.653447019544082,60.79052140907037,75.62136139501769,29.93955883716812,43.381741957652956,78.03761235709804,63.43636888716871,81.6779466505636,68.54438832219016,6.252629574284574,8.355433751068976,76.65150495325847,76.23026245009599,26.856216745364257,21.820753455217222,93.54845135274957,80.57145256682179,78.32979829560477,67.23838432917036,69.783278550517,89.7935293443737,67.22506872941946,59.935972504216565,89.06584554618424,14.669511401518154,20.424210636842886,37.70539310016988,59.742924257342,95.31201143941378,5.622429485097225,16.80200521926786,40.496858737618844,97.4904272810235,479.5822229389358
36.63618432936917,11.005192452767677,36.77158030594335,27.993389694594285,49.442030470258146,84.21189231357087,48.45229851910213,74.11206492900591,39.81686935909433,79.98552559473153,97.10582451653677,80.95160747248781,94.36159201675989,21.92139873580443,14.834320096208886,10.142082844921651,95.76252845053801,10.10458110106467,77.4633780637788,35.54930104413574,5.225787928602377,41.77609792750997,24.189382825883897,30.93727178627821,45.85230088818907,35.87155254170135,90.9943143854392,45.79957590035715,22.207587069332057,18.161396775660265,33.2456157148712,45.894051659682034,1.912896643728701,58.37135877313639,3.893801668766561,10.09781068177611,87.40717733051852,18.573307200518563,32.8179482797612,26.59284506321188,82.60646845482856,90.02641112020704,80.99244203028994,48.1277951219237,72.86562842366027,59.69452234131726,69.0322846900729,41.86951433276842,39.33206703851887,88.08951605447525,71.92452005758318,48.56342984133404,35.47972896563887,99.87929358156545,41.11134169948486,531.5102304726202
45.606998421703594,22.793516254194166,26.520236768172545,95.48652806631941,5.755876001664428,83.83287047111378,61.825477153029595,57.44731131799119,53.73956029379229,42.52135044692334,94.42664891134339,65.52419806390218,41.97273169261223,97.58652558191314,98.66301229588468,48.58717591863256,17.530294235765965,69.2161341694132,64.39042535411306,79.41973312770843,41.87933190741614,98.41103190364979,1.240403627731479,82.37903842212947,28.924477197265453,80.4437207679505,37.73180539631929,39.80052929545028,32.16699896595486,37.09410081577652,5.658565614671563,73.27334747861651,16.57481769652207,78.19599771579591,83.71196278306522,16.749108909410772,24.966895274023017,37.25089315534659,20.9059373706846,99.03323037936484,67.3092130911217,79.2191194801676,58.31302190995835,80.96750362658894,31.53637432661175,81.01610899597024,94.50240645805688,21.963492859456903,54.45553246546755,4.960590834948276,93.016520286255,91.28008004078617,39.998301829356855,5.4966306839822066,44.47127768583358,533.6560991863367
78.51759613930136,42.71077886262563,24.398964337908357,73.78969166957685,54.95288823237355,46.86931597949703,36.891363956977244,84.1828776758272,91.98556164127605,2.24693083201174,47.42142166574638,55.08573706091393,63.85259476640856,33.68957917711069,96.51186964360456,25.677656772050796,69.00048908206658,6.229179813006269,53.030213324915835,9.299063982313216,26.015779096205115,66.79199988036271,46.876796546450585,95.5060511484989,90.00831830164807,27.875987241455302,96.40784164901082,30.29157288331926,84.8042089601484,90.19401967491501,37.39210470128136,60.67317247174364,89.08555349831467,75.17469923958404,61.95262000363033,14.727556355209092,26.32473465180112,92.8630562115394,8.468834187530682,2.5769598764351143,82.43504472493495,67.63610678727241,73.02217177572491,95.05328209544089,39.31471294940152,42.967336335514794,68.2540478767157,0.02270382182555375,15.987976336644138,25.706269218920873,52.75879732721657,61.0363007818157,5.739184368827354,57.85418182035315,57.654498995114004,476.9288420550096
19.967378215835975,81.80147659224932,97.30105547524455,55.43540525114007,44.1530501373377,41.48195023376652,46.25347161331479,13.97723766262895,34.634599436596126,26.867735938494608,86.20426509893134,8.698675991141014,39.75943979627943,18.211791568869927,0.49399809344096157,28.487290196192284,20.093368865905646,50.94221281497897,4.195122343163627,58.82022669483905,73.08209649807299,63.467127325394145,30.126526076000037,82.11982825502265,11.613896020052561,21.070496386720315,8.928952452557294,6.569485895436578,72.88614422699469,80.66935196947392,94.44485826943034,67.28716685980798,24.153684170168177,80.30020719578371,56.33953507126401,97.30767979122983,0.06533907612995549,6.180846068922263,46.66931208844084,60.3528806501121,39.69921622074742,67.96331823951436,36.482247020779866,2.2066148682290843,23.692399389672346,74.98599312882688,33.16168491078339,91.50015377475272,69.12466637859893,46.50363342209099,25.89042747931396,54.64070742121321,58.33072481842046,8.257215803527718,98.33407684142266,246.64105668805635
